Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-16 09:30:00-04:00,133.9550018310547,134.11000061035156,133.41000366210938,133.5449981689453,12537512,0.0,0.0
2024-10-16 09:31:00-04:00,133.5500030517578,133.63999938964844,132.88009643554688,132.9219970703125,2148472,0.0,0.0
2024-10-16 09:32:00-04:00,132.9199981689453,133.4600067138672,132.8300018310547,133.23049926757812,1590746,0.0,0.0
2024-10-16 09:33:00-04:00,133.23500061035156,133.6699981689453,133.02999877929688,133.63999938964844,1702280,0.0,0.0
2024-10-16 09:34:00-04:00,133.6392059326172,133.86000061035156,133.27000427246094,133.42999267578125,2104866,0.0,0.0
2024-10-16 09:35:00-04:00,133.4199981689453,133.6199951171875,132.94000244140625,133.16000366210938,1716273,0.0,0.0
2024-10-16 09:36:00-04:00,133.15989685058594,133.6959991455078,133.0601043701172,133.6623992919922,1078767,0.0,0.0
2024-10-16 09:37:00-04:00,133.6699981689453,133.8000030517578,133.3000030517578,133.5500030517578,1092428,0.0,0.0
2024-10-16 09:38:00-04:00,133.59500122070312,133.80999755859375,133.55999755859375,133.74009704589844,1125851,0.0,0.0
2024-10-16 09:39:00-04:00,133.74009704589844,133.74169921875,133.25,133.3249969482422,1036800,0.0,0.0
2024-10-16 09:40:00-04:00,133.32000732421875,133.97999572753906,133.25,133.84010314941406,1465365,0.0,0.0
2024-10-16 09:41:00-04:00,133.83999633789062,134.0500030517578,133.5500030517578,133.6103973388672,1265529,0.0,0.0
2024-10-16 09:42:00-04:00,133.61500549316406,133.61500549316406,133.02999877929688,133.25010681152344,1546884,0.0,0.0
2024-10-16 09:43:00-04:00,133.27000427246094,133.27999877929688,132.6699981689453,132.71499633789062,1736587,0.0,0.0
2024-10-16 09:44:00-04:00,132.74000549316406,132.75,131.9199981689453,132.15989685058594,2636550,0.0,0.0
2024-10-16 09:45:00-04:00,132.14999389648438,132.42999267578125,131.89999389648438,131.9499969482422,1405624,0.0,0.0
2024-10-16 09:46:00-04:00,131.93130493164062,132.16000366210938,131.5800018310547,132.16000366210938,1775461,0.0,0.0
2024-10-16 09:47:00-04:00,132.15069580078125,132.30999755859375,131.9499969482422,132.125,1201351,0.0,0.0
2024-10-16 09:48:00-04:00,132.1199951171875,132.4199981689453,132.11000061035156,132.30999755859375,946638,0.0,0.0
2024-10-16 09:49:00-04:00,132.30999755859375,132.49000549316406,132.11000061035156,132.4550018310547,977997,0.0,0.0
2024-10-16 09:50:00-04:00,132.4550018310547,132.5500030517578,132.1199951171875,132.1800994873047,882705,0.0,0.0
2024-10-16 09:51:00-04:00,132.17999267578125,132.38999938964844,131.82000732421875,132.26400756835938,1087963,0.0,0.0
2024-10-16 09:52:00-04:00,132.25999450683594,132.33999633789062,131.99000549316406,132.09500122070312,667190,0.0,0.0
2024-10-16 09:53:00-04:00,132.0894012451172,132.3000030517578,131.91000366210938,131.97000122070312,583840,0.0,0.0
2024-10-16 09:54:00-04:00,131.96009826660156,132.49000549316406,131.9499969482422,132.4499969482422,994664,0.0,0.0
2024-10-16 09:55:00-04:00,132.4698944091797,132.64999389648438,132.3000030517578,132.4199981689453,888601,0.0,0.0
2024-10-16 09:56:00-04:00,132.41200256347656,132.4499969482422,132.1999969482422,132.30990600585938,581396,0.0,0.0
2024-10-16 09:57:00-04:00,132.2899932861328,132.3697052001953,132.0500030517578,132.139892578125,699166,0.0,0.0
2024-10-16 09:58:00-04:00,132.1300048828125,132.44000244140625,132.11000061035156,132.13999938964844,632612,0.0,0.0
2024-10-16 09:59:00-04:00,132.13999938964844,132.3000030517578,131.97000122070312,132.10009765625,909427,0.0,0.0
2024-10-16 10:00:00-04:00,132.11000061035156,132.29820251464844,131.8699951171875,132.08200073242188,1091558,0.0,0.0
2024-10-16 10:01:00-04:00,132.09500122070312,132.10000610351562,131.69000244140625,131.8300018310547,865473,0.0,0.0
2024-10-16 10:02:00-04:00,131.83999633789062,132.07000732421875,131.7449951171875,131.81239318847656,803668,0.0,0.0
2024-10-16 10:03:00-04:00,131.77000427246094,132.25,131.76010131835938,132.23989868164062,715101,0.0,0.0
2024-10-16 10:04:00-04:00,132.23500061035156,132.33999633789062,132.17660522460938,132.32000732421875,962262,0.0,0.0
2024-10-16 10:05:00-04:00,132.3115997314453,132.32000732421875,132.11000061035156,132.11000061035156,619727,0.0,0.0
2024-10-16 10:06:00-04:00,132.11000061035156,132.20989990234375,132.0,132.10499572753906,591647,0.0,0.0
2024-10-16 10:07:00-04:00,132.11000061035156,132.24000549316406,132.02999877929688,132.2001953125,510392,0.0,0.0
2024-10-16 10:08:00-04:00,132.1999969482422,132.30999755859375,132.11000061035156,132.16000366210938,519874,0.0,0.0
2024-10-16 10:09:00-04:00,132.16000366210938,132.35000610351562,132.1199951171875,132.33619689941406,683617,0.0,0.0
2024-10-16 10:10:00-04:00,132.3498992919922,132.4499969482422,132.1999969482422,132.38909912109375,731549,0.0,0.0
2024-10-16 10:11:00-04:00,132.38999938964844,132.75,132.3800048828125,132.6300048828125,1189443,0.0,0.0
2024-10-16 10:12:00-04:00,132.6199951171875,132.97999572753906,132.52000427246094,132.96400451660156,1009456,0.0,0.0
2024-10-16 10:13:00-04:00,132.9799041748047,133.24200439453125,132.94009399414062,133.22799682617188,1398323,0.0,0.0
2024-10-16 10:14:00-04:00,133.2200927734375,133.35000610351562,133.1199951171875,133.33999633789062,963397,0.0,0.0
2024-10-16 10:15:00-04:00,133.33399963378906,133.39999389648438,133.1999969482422,133.25160217285156,974885,0.0,0.0
2024-10-16 10:16:00-04:00,133.2550048828125,133.35000610351562,133.1199951171875,133.22000122070312,628983,0.0,0.0
2024-10-16 10:17:00-04:00,133.2200927734375,133.3300018310547,133.1699981689453,133.27569580078125,472283,0.0,0.0
2024-10-16 10:18:00-04:00,133.27999877929688,133.3000030517578,133.02000427246094,133.1092071533203,573683,0.0,0.0
2024-10-16 10:19:00-04:00,133.10989379882812,133.27999877929688,133.08999633789062,133.1699981689453,501118,0.0,0.0
2024-10-16 10:20:00-04:00,133.16000366210938,133.60499572753906,133.16000366210938,133.5399932861328,1218121,0.0,0.0
2024-10-16 10:21:00-04:00,133.53500366210938,133.6999969482422,133.4600067138672,133.63999938964844,843352,0.0,0.0
2024-10-16 10:22:00-04:00,133.63900756835938,133.94000244140625,133.5399932861328,133.91000366210938,1076132,0.0,0.0
2024-10-16 10:23:00-04:00,133.9199981689453,134.08999633789062,133.91000366210938,133.91029357910156,1574639,0.0,0.0
2024-10-16 10:24:00-04:00,133.92990112304688,134.35000610351562,133.8800048828125,134.31399536132812,1597057,0.0,0.0
2024-10-16 10:25:00-04:00,134.3126983642578,134.64990234375,134.2899932861328,134.45989990234375,1877553,0.0,0.0
2024-10-16 10:26:00-04:00,134.4499969482422,134.48989868164062,134.33999633789062,134.38499450683594,911133,0.0,0.0
2024-10-16 10:27:00-04:00,134.3800048828125,134.49000549316406,134.2100067138672,134.47000122070312,1049856,0.0,0.0
2024-10-16 10:28:00-04:00,134.47000122070312,134.64999389648438,134.32000732421875,134.3300018310547,1095070,0.0,0.0
2024-10-16 10:29:00-04:00,134.33790588378906,134.47999572753906,134.2100067138672,134.4219970703125,744637,0.0,0.0
2024-10-16 10:30:00-04:00,134.44000244140625,134.77999877929688,134.44000244140625,134.625,1351762,0.0,0.0
2024-10-16 10:31:00-04:00,134.625,134.6540069580078,134.22000122070312,134.25,1034353,0.0,0.0
2024-10-16 10:32:00-04:00,134.25,134.4066925048828,134.24000549316406,134.3350067138672,610256,0.0,0.0
2024-10-16 10:33:00-04:00,134.33399963378906,134.4600067138672,134.19000244140625,134.23989868164062,607241,0.0,0.0
2024-10-16 10:34:00-04:00,134.23500061035156,134.3800048828125,133.9499969482422,134.36000061035156,1301573,0.0,0.0
2024-10-16 10:35:00-04:00,134.32899475097656,134.36000061035156,133.92999267578125,133.9398956298828,768113,0.0,0.0
2024-10-16 10:36:00-04:00,133.9499053955078,134.11990356445312,133.7899932861328,133.8000030517578,870736,0.0,0.0
2024-10-16 10:37:00-04:00,133.8054962158203,133.8699951171875,133.5399932861328,133.63999938964844,1201941,0.0,0.0
2024-10-16 10:38:00-04:00,133.63999938964844,133.72999572753906,133.47999572753906,133.53199768066406,850250,0.0,0.0
2024-10-16 10:39:00-04:00,133.52999877929688,133.55999755859375,133.32000732421875,133.39999389648438,855223,0.0,0.0
2024-10-16 10:40:00-04:00,133.40699768066406,133.60000610351562,133.22000122070312,133.22999572753906,1036874,0.0,0.0
2024-10-16 10:41:00-04:00,133.23500061035156,133.39999389648438,133.14999389648438,133.29010009765625,934865,0.0,0.0
2024-10-16 10:42:00-04:00,133.2949981689453,133.3699951171875,132.82009887695312,132.889892578125,1386665,0.0,0.0
2024-10-16 10:43:00-04:00,132.88499450683594,133.02000427246094,132.67300415039062,132.9456024169922,1241774,0.0,0.0
2024-10-16 10:44:00-04:00,132.92999267578125,132.99000549316406,132.77000427246094,132.92999267578125,692267,0.0,0.0
2024-10-16 10:45:00-04:00,132.94000244140625,133.11000061035156,132.92999267578125,133.08990478515625,810534,0.0,0.0
2024-10-16 10:46:00-04:00,133.08999633789062,133.2100067138672,132.91000366210938,133.19000244140625,793332,0.0,0.0
2024-10-16 10:47:00-04:00,133.1959991455078,133.3000030517578,133.1199951171875,133.14500427246094,777808,0.0,0.0
2024-10-16 10:48:00-04:00,133.14999389648438,133.27000427246094,133.02999877929688,133.16990661621094,523455,0.0,0.0
2024-10-16 10:49:00-04:00,133.1649932861328,133.27999877929688,133.0800018310547,133.1300048828125,463716,0.0,0.0
2024-10-16 10:50:00-04:00,133.1199951171875,133.3699951171875,133.11000061035156,133.2239990234375,618494,0.0,0.0
2024-10-16 10:51:00-04:00,133.23500061035156,133.4600067138672,133.2346954345703,133.4550018310547,590492,0.0,0.0
2024-10-16 10:52:00-04:00,133.4550018310547,133.5,133.16000366210938,133.29400634765625,686234,0.0,0.0
2024-10-16 10:53:00-04:00,133.29989624023438,133.3090057373047,132.9600067138672,133.07989501953125,662688,0.0,0.0
2024-10-16 10:54:00-04:00,133.07989501953125,133.30999755859375,133.0601043701172,133.24000549316406,520331,0.0,0.0
2024-10-16 10:55:00-04:00,133.25799560546875,133.27999877929688,133.12010192871094,133.1699981689453,349145,0.0,0.0
2024-10-16 10:56:00-04:00,133.1699981689453,133.1699981689453,132.97000122070312,133.05039978027344,532151,0.0,0.0
2024-10-16 10:57:00-04:00,133.05990600585938,133.22000122070312,133.02999877929688,133.1833038330078,409124,0.0,0.0
2024-10-16 10:58:00-04:00,133.18499755859375,133.1999969482422,133.0500030517578,133.12530517578125,200003,0.0,0.0
2024-10-16 10:59:00-04:00,133.1199951171875,133.19000244140625,132.9499969482422,133.0,417469,0.0,0.0
2024-10-16 11:00:00-04:00,133.0050048828125,133.1199951171875,132.91000366210938,133.03070068359375,440665,0.0,0.0
2024-10-16 11:01:00-04:00,133.0399932861328,133.28500366210938,133.00999450683594,133.28500366210938,525228,0.0,0.0
2024-10-16 11:02:00-04:00,133.2899932861328,133.3199005126953,133.1540069580078,133.2825927734375,383452,0.0,0.0
2024-10-16 11:03:00-04:00,133.2801055908203,133.389892578125,133.0800018310547,133.08949279785156,576941,0.0,0.0
