Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15 09:30:00-04:00,202.0,202.58999633789062,202.0,202.55999755859375,29289,0.0,0.0
2024-10-15 09:31:00-04:00,202.66000366210938,202.6999969482422,202.36000061035156,202.36000061035156,3487,0.0,0.0
2024-10-15 09:32:00-04:00,202.25999450683594,202.3800048828125,202.2449951171875,202.3800048828125,1924,0.0,0.0
2024-10-15 09:33:00-04:00,202.26499938964844,202.53500366210938,202.2100067138672,202.53500366210938,8750,0.0,0.0
2024-10-15 09:34:00-04:00,202.4550018310547,202.80999755859375,202.29690551757812,202.63999938964844,3052,0.0,0.0
2024-10-15 09:35:00-04:00,202.66000366210938,202.66000366210938,202.66000366210938,202.66000366210938,417,0.0,0.0
2024-10-15 09:36:00-04:00,202.30999755859375,202.78900146484375,202.30999755859375,202.6699981689453,2428,0.0,0.0
2024-10-15 09:38:00-04:00,202.58999633789062,202.58999633789062,202.58999633789062,202.58999633789062,676,0.0,0.0
2024-10-15 09:40:00-04:00,202.6699981689453,202.67999267578125,202.5449981689453,202.5800018310547,846,0.0,0.0
2024-10-15 09:41:00-04:00,202.74000549316406,202.74000549316406,202.67999267578125,202.74000549316406,621,0.0,0.0
2024-10-15 09:42:00-04:00,202.6999969482422,202.6999969482422,202.25,202.25,2295,0.0,0.0
2024-10-15 09:43:00-04:00,202.3491973876953,202.3491973876953,202.3491973876953,202.3491973876953,224,0.0,0.0
2024-10-15 09:44:00-04:00,202.36000061035156,202.38619995117188,202.36000061035156,202.38499450683594,551,0.0,0.0
2024-10-15 09:45:00-04:00,202.2899932861328,202.3665008544922,202.25,202.3665008544922,671,0.0,0.0
2024-10-15 09:46:00-04:00,202.39999389648438,202.39999389648438,202.3249969482422,202.39999389648438,641,0.0,0.0
2024-10-15 09:48:00-04:00,202.39999389648438,202.39999389648438,202.39999389648438,202.39999389648438,452,0.0,0.0
2024-10-15 09:49:00-04:00,202.25,202.49000549316406,202.25,202.38499450683594,992,0.0,0.0
2024-10-15 09:50:00-04:00,202.25,202.25,202.14999389648438,202.1999969482422,8565,0.0,0.0
2024-10-15 09:51:00-04:00,202.25999450683594,202.27000427246094,202.1999969482422,202.27000427246094,1984,0.0,0.0
