Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-15 09:30:00-04:00,7.531000137329102,7.531000137329102,7.511000156402588,7.511000156402588,0,0.0,0.0,0.0
2024-10-15 10:21:00-04:00,7.519899845123291,7.519899845123291,7.519899845123291,7.519899845123291,198,0.0,0.0,0.0
2024-10-15 10:31:00-04:00,7.5,7.5,7.5,7.5,150,0.0,0.0,0.0
2024-10-15 11:11:00-04:00,7.485000133514404,7.489999771118164,7.480000019073486,7.489999771118164,927,0.0,0.0,0.0
2024-10-15 12:07:00-04:00,7.440000057220459,7.440000057220459,7.429999828338623,7.429999828338623,1129,0.0,0.0,0.0
2024-10-15 15:07:00-04:00,7.420000076293945,7.420100212097168,7.420000076293945,7.420100212097168,251,0.0,0.0,0.0
