Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-15 10:10:00-04:00,25.434999465942383,25.434999465942383,25.430099487304688,25.430099487304688,2162,0.0,0.0,0.0
2024-10-15 10:12:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,2420,0.0,0.0,0.0
2024-10-15 10:14:00-04:00,25.437999725341797,25.437999725341797,25.437999725341797,25.437999725341797,683,0.0,0.0,0.0
2024-10-15 10:19:00-04:00,25.43869972229004,25.43869972229004,25.43869972229004,25.43869972229004,160,0.0,0.0,0.0
2024-10-15 10:20:00-04:00,25.430999755859375,25.430999755859375,25.430999755859375,25.430999755859375,3001,0.0,0.0,0.0
2024-10-15 10:21:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,599,0.0,0.0,0.0
2024-10-15 10:22:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,1484,0.0,0.0,0.0
2024-10-15 10:26:00-04:00,25.430500030517578,25.434999465942383,25.430500030517578,25.434999465942383,663,0.0,0.0,0.0
2024-10-15 10:27:00-04:00,25.434999465942383,25.440000534057617,25.434999465942383,25.434999465942383,4100,0.0,0.0,0.0
2024-10-15 10:28:00-04:00,25.437999725341797,25.437999725341797,25.43000030517578,25.43000030517578,2261,0.0,0.0,0.0
2024-10-15 10:30:00-04:00,25.43000030517578,25.438800811767578,25.43000030517578,25.438800811767578,1112,0.0,0.0,0.0
2024-10-15 10:32:00-04:00,25.43869972229004,25.43869972229004,25.43000030517578,25.43000030517578,2968,0.0,0.0,0.0
2024-10-15 10:33:00-04:00,25.435300827026367,25.440000534057617,25.435300827026367,25.440000534057617,1620,0.0,0.0,0.0
2024-10-15 10:36:00-04:00,25.434999465942383,25.434999465942383,25.434999465942383,25.434999465942383,960,0.0,0.0,0.0
2024-10-15 10:37:00-04:00,25.440000534057617,25.440000534057617,25.43000030517578,25.438499450683594,1724,0.0,0.0,0.0
2024-10-15 10:43:00-04:00,25.43000030517578,25.434999465942383,25.43000030517578,25.434999465942383,906,0.0,0.0,0.0
2024-10-15 10:47:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,100,0.0,0.0,0.0
2024-10-15 10:48:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,2953,0.0,0.0,0.0
2024-10-15 10:49:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,14990,0.0,0.0,0.0
2024-10-15 10:51:00-04:00,25.423200607299805,25.423200607299805,25.423200607299805,25.423200607299805,797,0.0,0.0,0.0
2024-10-15 10:52:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,101,0.0,0.0,0.0
2024-10-15 10:53:00-04:00,25.420700073242188,25.424999237060547,25.420000076293945,25.424999237060547,6594,0.0,0.0,0.0
2024-10-15 10:59:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,250,0.0,0.0,0.0
2024-10-15 11:01:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,473,0.0,0.0,0.0
2024-10-15 11:03:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,509,0.0,0.0,0.0
2024-10-15 11:05:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,686,0.0,0.0,0.0
2024-10-15 11:07:00-04:00,25.423799514770508,25.429899215698242,25.420000076293945,25.424999237060547,22414,0.0,0.0,0.0
2024-10-15 11:08:00-04:00,25.429800033569336,25.429899215698242,25.4242000579834,25.424999237060547,6848,0.0,0.0,0.0
2024-10-15 11:10:00-04:00,25.420000076293945,25.42799949645996,25.420000076293945,25.42799949645996,1402,0.0,0.0,0.0
2024-10-15 11:11:00-04:00,25.42009925842285,25.428199768066406,25.42009925842285,25.428199768066406,709,0.0,0.0,0.0
2024-10-15 11:12:00-04:00,25.420900344848633,25.424999237060547,25.420000076293945,25.420000076293945,1448,0.0,0.0,0.0
2024-10-15 11:13:00-04:00,25.43000030517578,25.43000030517578,25.420000076293945,25.420000076293945,815,0.0,0.0,0.0
2024-10-15 11:15:00-04:00,25.42099952697754,25.42099952697754,25.42099952697754,25.42099952697754,207,0.0,0.0,0.0
2024-10-15 11:17:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,1677,0.0,0.0,0.0
2024-10-15 11:22:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 11:23:00-04:00,25.429899215698242,25.429899215698242,25.420000076293945,25.424999237060547,2000,0.0,0.0,0.0
2024-10-15 11:24:00-04:00,25.421100616455078,25.424999237060547,25.420900344848633,25.424999237060547,1459,0.0,0.0,0.0
2024-10-15 11:27:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,149,0.0,0.0,0.0
2024-10-15 11:28:00-04:00,25.429100036621094,25.429100036621094,25.429100036621094,25.429100036621094,7305,0.0,0.0,0.0
2024-10-15 11:30:00-04:00,25.423200607299805,25.423200607299805,25.423200607299805,25.423200607299805,577,0.0,0.0,0.0
2024-10-15 11:32:00-04:00,25.42799949645996,25.42799949645996,25.42799949645996,25.42799949645996,316,0.0,0.0,0.0
2024-10-15 11:33:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,203,0.0,0.0,0.0
2024-10-15 11:35:00-04:00,25.42009925842285,25.42009925842285,25.42009925842285,25.42009925842285,6393,0.0,0.0,0.0
2024-10-15 11:36:00-04:00,25.429899215698242,25.429899215698242,25.429899215698242,25.429899215698242,446,0.0,0.0,0.0
2024-10-15 11:38:00-04:00,25.42530059814453,25.43000030517578,25.424999237060547,25.424999237060547,501,0.0,0.0,0.0
2024-10-15 11:39:00-04:00,25.42530059814453,25.43000030517578,25.42530059814453,25.43000030517578,452,0.0,0.0,0.0
2024-10-15 11:41:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,501,0.0,0.0,0.0
2024-10-15 11:43:00-04:00,25.424999237060547,25.43000030517578,25.420000076293945,25.423599243164062,811,0.0,0.0,0.0
2024-10-15 11:44:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,1029,0.0,0.0,0.0
2024-10-15 11:46:00-04:00,25.429000854492188,25.429000854492188,25.429000854492188,25.429000854492188,598,0.0,0.0,0.0
2024-10-15 11:47:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.424999237060547,1745,0.0,0.0,0.0
2024-10-15 11:50:00-04:00,25.42009925842285,25.42009925842285,25.42009925842285,25.42009925842285,201,0.0,0.0,0.0
2024-10-15 11:53:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,156,0.0,0.0,0.0
2024-10-15 11:58:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,212,0.0,0.0,0.0
2024-10-15 12:03:00-04:00,25.42099952697754,25.424999237060547,25.42099952697754,25.424999237060547,5249,0.0,0.0,0.0
2024-10-15 12:05:00-04:00,25.428600311279297,25.428600311279297,25.424999237060547,25.424999237060547,3766,0.0,0.0,0.0
2024-10-15 12:06:00-04:00,25.422500610351562,25.422500610351562,25.422500610351562,25.422500610351562,644,0.0,0.0,0.0
2024-10-15 12:07:00-04:00,25.429899215698242,25.429899215698242,25.429899215698242,25.429899215698242,258,0.0,0.0,0.0
2024-10-15 12:08:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.420000076293945,1879,0.0,0.0,0.0
2024-10-15 12:14:00-04:00,25.424999237060547,25.43000030517578,25.424999237060547,25.427200317382812,4029,0.0,0.0,0.0
2024-10-15 12:17:00-04:00,25.42009925842285,25.424999237060547,25.420000076293945,25.424999237060547,14209,0.0,0.0,0.0
2024-10-15 12:18:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,1873,0.0,0.0,0.0
2024-10-15 12:20:00-04:00,25.429899215698242,25.429899215698242,25.42340087890625,25.42340087890625,258,0.0,0.0,0.0
2024-10-15 12:23:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,158,0.0,0.0,0.0
2024-10-15 12:25:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,367,0.0,0.0,0.0
2024-10-15 12:26:00-04:00,25.422000885009766,25.422000885009766,25.422000885009766,25.422000885009766,300,0.0,0.0,0.0
2024-10-15 12:27:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,265,0.0,0.0,0.0
2024-10-15 12:29:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,1000,0.0,0.0,0.0
2024-10-15 12:30:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,890,0.0,0.0,0.0
2024-10-15 12:32:00-04:00,25.428499221801758,25.428499221801758,25.428499221801758,25.428499221801758,1000,0.0,0.0,0.0
2024-10-15 12:33:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,251,0.0,0.0,0.0
2024-10-15 12:34:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 12:35:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.420000076293945,925,0.0,0.0,0.0
2024-10-15 12:36:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,200,0.0,0.0,0.0
2024-10-15 12:37:00-04:00,25.420299530029297,25.42060089111328,25.420299530029297,25.42060089111328,8289,0.0,0.0,0.0
2024-10-15 12:38:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,400,0.0,0.0,0.0
2024-10-15 12:39:00-04:00,25.42530059814453,25.43000030517578,25.424800872802734,25.43000030517578,3251,0.0,0.0,0.0
2024-10-15 12:40:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,1379,0.0,0.0,0.0
2024-10-15 12:44:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,181,0.0,0.0,0.0
2024-10-15 12:47:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,638,0.0,0.0,0.0
2024-10-15 12:49:00-04:00,25.42530059814453,25.43000030517578,25.42530059814453,25.43000030517578,274,0.0,0.0,0.0
2024-10-15 12:50:00-04:00,25.42799949645996,25.43000030517578,25.42490005493164,25.43000030517578,1090,0.0,0.0,0.0
2024-10-15 12:51:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,759,0.0,0.0,0.0
2024-10-15 12:53:00-04:00,25.42799949645996,25.42799949645996,25.42799949645996,25.42799949645996,285,0.0,0.0,0.0
2024-10-15 12:55:00-04:00,25.426799774169922,25.426799774169922,25.426799774169922,25.426799774169922,1575,0.0,0.0,0.0
2024-10-15 12:58:00-04:00,25.420000076293945,25.421600341796875,25.420000076293945,25.420000076293945,4500,0.0,0.0,0.0
2024-10-15 12:59:00-04:00,25.428800582885742,25.428800582885742,25.428800582885742,25.428800582885742,111,0.0,0.0,0.0
2024-10-15 13:00:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,199,0.0,0.0,0.0
2024-10-15 13:03:00-04:00,25.43000030517578,25.43000030517578,25.42530059814453,25.43000030517578,1869,0.0,0.0,0.0
2024-10-15 13:05:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,1082,0.0,0.0,0.0
2024-10-15 13:06:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,988,0.0,0.0,0.0
2024-10-15 13:07:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,800,0.0,0.0,0.0
2024-10-15 13:08:00-04:00,25.421300888061523,25.421300888061523,25.421300888061523,25.421300888061523,1269,0.0,0.0,0.0
2024-10-15 13:09:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 13:10:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,111,0.0,0.0,0.0
2024-10-15 13:11:00-04:00,25.428699493408203,25.428699493408203,25.420000076293945,25.420000076293945,2768,0.0,0.0,0.0
2024-10-15 13:14:00-04:00,25.427000045776367,25.427000045776367,25.427000045776367,25.427000045776367,4369,0.0,0.0,0.0
2024-10-15 13:15:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,720,0.0,0.0,0.0
2024-10-15 13:18:00-04:00,25.42840003967285,25.42840003967285,25.42840003967285,25.42840003967285,447,0.0,0.0,0.0
2024-10-15 13:19:00-04:00,25.429899215698242,25.429899215698242,25.429899215698242,25.429899215698242,109,0.0,0.0,0.0
2024-10-15 13:20:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,302,0.0,0.0,0.0
2024-10-15 13:23:00-04:00,25.42840003967285,25.43000030517578,25.42840003967285,25.43000030517578,740,0.0,0.0,0.0
2024-10-15 13:26:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,100,0.0,0.0,0.0
2024-10-15 13:27:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,284,0.0,0.0,0.0
2024-10-15 13:31:00-04:00,25.421199798583984,25.421199798583984,25.421199798583984,25.421199798583984,206,0.0,0.0,0.0
2024-10-15 13:32:00-04:00,25.420000076293945,25.424699783325195,25.420000076293945,25.420000076293945,1463,0.0,0.0,0.0
2024-10-15 13:33:00-04:00,25.42009925842285,25.424999237060547,25.420000076293945,25.424999237060547,13597,0.0,0.0,0.0
2024-10-15 13:34:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,2702,0.0,0.0,0.0
2024-10-15 13:35:00-04:00,25.429899215698242,25.43000030517578,25.420000076293945,25.420000076293945,3932,0.0,0.0,0.0
2024-10-15 13:36:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.420000076293945,814,0.0,0.0,0.0
2024-10-15 13:40:00-04:00,25.424999237060547,25.43000030517578,25.424999237060547,25.43000030517578,1027,0.0,0.0,0.0
2024-10-15 13:41:00-04:00,25.429899215698242,25.429899215698242,25.429899215698242,25.429899215698242,1000,0.0,0.0,0.0
2024-10-15 13:42:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 13:43:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,1640,0.0,0.0,0.0
2024-10-15 13:44:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,1079,0.0,0.0,0.0
2024-10-15 13:46:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,12000,0.0,0.0,0.0
2024-10-15 13:47:00-04:00,25.429899215698242,25.43000030517578,25.424999237060547,25.43000030517578,6000,0.0,0.0,0.0
2024-10-15 13:48:00-04:00,25.43000030517578,25.43000030517578,25.420000076293945,25.43000030517578,28933,0.0,0.0,0.0
2024-10-15 13:50:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,6047,0.0,0.0,0.0
2024-10-15 13:51:00-04:00,25.43000030517578,25.43000030517578,25.428499221801758,25.429000854492188,35941,0.0,0.0,0.0
2024-10-15 13:52:00-04:00,25.43000030517578,25.43000030517578,25.429000854492188,25.43000030517578,15265,0.0,0.0,0.0
2024-10-15 13:54:00-04:00,25.42930030822754,25.43000030517578,25.42930030822754,25.43000030517578,10100,0.0,0.0,0.0
2024-10-15 13:55:00-04:00,25.43000030517578,25.43000030517578,25.42009925842285,25.43000030517578,20802,0.0,0.0,0.0
2024-10-15 13:56:00-04:00,25.424999237060547,25.43000030517578,25.420000076293945,25.420000076293945,24361,0.0,0.0,0.0
2024-10-15 13:57:00-04:00,25.43000030517578,25.43000030517578,25.424999237060547,25.424999237060547,623,0.0,0.0,0.0
2024-10-15 14:00:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,448,0.0,0.0,0.0
2024-10-15 14:06:00-04:00,25.424999237060547,25.42959976196289,25.424999237060547,25.42729949951172,3623,0.0,0.0,0.0
2024-10-15 14:08:00-04:00,25.422000885009766,25.429000854492188,25.420000076293945,25.423200607299805,6902,0.0,0.0,0.0
2024-10-15 14:10:00-04:00,25.4242000579834,25.4242000579834,25.420000076293945,25.420000076293945,480,0.0,0.0,0.0
2024-10-15 14:12:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,685,0.0,0.0,0.0
2024-10-15 14:19:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 14:20:00-04:00,25.424100875854492,25.424100875854492,25.424100875854492,25.424100875854492,185,0.0,0.0,0.0
2024-10-15 14:23:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.420000076293945,1176,0.0,0.0,0.0
2024-10-15 14:25:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,250,0.0,0.0,0.0
2024-10-15 14:26:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,214,0.0,0.0,0.0
2024-10-15 14:28:00-04:00,25.422000885009766,25.424999237060547,25.422000885009766,25.424999237060547,237,0.0,0.0,0.0
2024-10-15 14:31:00-04:00,25.428800582885742,25.428800582885742,25.428800582885742,25.428800582885742,4000,0.0,0.0,0.0
2024-10-15 14:33:00-04:00,25.428699493408203,25.428699493408203,25.428699493408203,25.428699493408203,3368,0.0,0.0,0.0
2024-10-15 14:35:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,200,0.0,0.0,0.0
2024-10-15 14:36:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,265,0.0,0.0,0.0
2024-10-15 14:37:00-04:00,25.42009925842285,25.42009925842285,25.42009925842285,25.42009925842285,571,0.0,0.0,0.0
2024-10-15 14:39:00-04:00,25.42799949645996,25.42799949645996,25.42690086364746,25.42690086364746,1035,0.0,0.0,0.0
2024-10-15 14:40:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,484,0.0,0.0,0.0
2024-10-15 14:42:00-04:00,25.426000595092773,25.426000595092773,25.426000595092773,25.426000595092773,310,0.0,0.0,0.0
2024-10-15 14:46:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,1643,0.0,0.0,0.0
2024-10-15 14:48:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,734,0.0,0.0,0.0
2024-10-15 14:51:00-04:00,25.424999237060547,25.424999237060547,25.42169952392578,25.42169952392578,537,0.0,0.0,0.0
2024-10-15 14:53:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,128,0.0,0.0,0.0
2024-10-15 14:55:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,591,0.0,0.0,0.0
2024-10-15 14:56:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,405,0.0,0.0,0.0
2024-10-15 14:59:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,942,0.0,0.0,0.0
2024-10-15 15:02:00-04:00,25.426952362060547,25.426952362060547,25.422000885009766,25.422000885009766,1114,0.0,0.0,0.0
2024-10-15 15:03:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,871,0.0,0.0,0.0
2024-10-15 15:07:00-04:00,25.4281005859375,25.4281005859375,25.4281005859375,25.4281005859375,260,0.0,0.0,0.0
2024-10-15 15:08:00-04:00,25.428300857543945,25.428300857543945,25.428300857543945,25.428300857543945,382,0.0,0.0,0.0
2024-10-15 15:10:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,912,0.0,0.0,0.0
2024-10-15 15:14:00-04:00,25.426130294799805,25.426130294799805,25.426130294799805,25.426130294799805,449,0.0,0.0,0.0
2024-10-15 15:15:00-04:00,25.42329978942871,25.42329978942871,25.42329978942871,25.42329978942871,1001,0.0,0.0,0.0
2024-10-15 15:16:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,400,0.0,0.0,0.0
2024-10-15 15:18:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,1199,0.0,0.0,0.0
2024-10-15 15:19:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.420000076293945,1251,0.0,0.0,0.0
2024-10-15 15:20:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,728,0.0,0.0,0.0
2024-10-15 15:22:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,244,0.0,0.0,0.0
2024-10-15 15:23:00-04:00,25.42799949645996,25.42799949645996,25.42799949645996,25.42799949645996,130,0.0,0.0,0.0
2024-10-15 15:24:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 15:25:00-04:00,25.429899215698242,25.429899215698242,25.420000076293945,25.425600051879883,1278,0.0,0.0,0.0
2024-10-15 15:28:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,2916,0.0,0.0,0.0
2024-10-15 15:29:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,1546,0.0,0.0,0.0
2024-10-15 15:31:00-04:00,25.429899215698242,25.429899215698242,25.429899215698242,25.429899215698242,1100,0.0,0.0,0.0
2024-10-15 15:32:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 15:33:00-04:00,25.420000076293945,25.428499221801758,25.420000076293945,25.428499221801758,2489,0.0,0.0,0.0
2024-10-15 15:34:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,131,0.0,0.0,0.0
2024-10-15 15:35:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.424999237060547,2037,0.0,0.0,0.0
2024-10-15 15:36:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,221,0.0,0.0,0.0
2024-10-15 15:37:00-04:00,25.429899215698242,25.429899215698242,25.424999237060547,25.424999237060547,400,0.0,0.0,0.0
2024-10-15 15:38:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,117,0.0,0.0,0.0
2024-10-15 15:40:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,100,0.0,0.0,0.0
2024-10-15 15:41:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.420000076293945,41401,0.0,0.0,0.0
2024-10-15 15:42:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,1493,0.0,0.0,0.0
2024-10-15 15:44:00-04:00,25.42169952392578,25.424999237060547,25.42169952392578,25.424999237060547,2315,0.0,0.0,0.0
2024-10-15 15:45:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,181,0.0,0.0,0.0
2024-10-15 15:46:00-04:00,25.420000076293945,25.424999237060547,25.420000076293945,25.424999237060547,1312,0.0,0.0,0.0
2024-10-15 15:47:00-04:00,25.428699493408203,25.428699493408203,25.428600311279297,25.428699493408203,12054,0.0,0.0,0.0
2024-10-15 15:48:00-04:00,25.424999237060547,25.43000030517578,25.420000076293945,25.420000076293945,15694,0.0,0.0,0.0
2024-10-15 15:50:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,0,0.0,0.0,0.0
2024-10-15 15:51:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,322,0.0,0.0,0.0
2024-10-15 15:52:00-04:00,25.420000076293945,25.420000076293945,25.420000076293945,25.420000076293945,6146,0.0,0.0,0.0
2024-10-15 15:53:00-04:00,25.424999237060547,25.424999237060547,25.424999237060547,25.424999237060547,442,0.0,0.0,0.0
2024-10-15 15:54:00-04:00,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,5089,0.0,0.0,0.0
2024-10-15 15:57:00-04:00,25.424999237060547,25.424999237060547,25.420000076293945,25.420000076293945,1276,0.0,0.0,0.0
2024-10-15 15:58:00-04:00,25.421199798583984,25.43000030517578,25.421199798583984,25.43000030517578,887,0.0,0.0,0.0
2024-10-15 15:59:00-04:00,25.424999237060547,25.43000030517578,25.424999237060547,25.43000030517578,8417,0.0,0.0,0.0
