Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15 08:00:00+01:00,2753.0,2764.0,2752.10009765625,2764.0,0,0.0,0.0
2024-10-15 08:01:00+01:00,2756.0,2764.0,2756.0,2756.0,21,0.0,0.0
2024-10-15 08:02:00+01:00,2764.0,2764.0,2758.1796875,2758.1796875,5,0.0,0.0
2024-10-15 08:04:00+01:00,2763.0,2767.0,2760.0,2762.0,403,0.0,0.0
2024-10-15 08:05:00+01:00,2762.75,2764.0,2759.0,2759.0,382,0.0,0.0
2024-10-15 08:10:00+01:00,2759.0,2760.0,2759.0,2760.0,355,0.0,0.0
2024-10-15 08:16:00+01:00,2765.0,2766.0,2765.0,2766.0,0,0.0,0.0
2024-10-15 08:17:00+01:00,2765.0,2765.0,2765.0,2765.0,26,0.0,0.0
2024-10-15 08:19:00+01:00,2766.0,2766.0,2765.0,2765.0,612,0.0,0.0
2024-10-15 08:20:00+01:00,2766.0,2766.0,2763.0,2763.0,35,0.0,0.0
2024-10-15 08:22:00+01:00,2762.0,2762.0,2762.0,2762.0,43,0.0,0.0
2024-10-15 08:24:00+01:00,2762.798095703125,2762.798095703125,2761.0,2761.0,125,0.0,0.0
2024-10-15 08:25:00+01:00,2761.89990234375,2761.89990234375,2761.89990234375,2761.89990234375,100,0.0,0.0
2024-10-15 08:26:00+01:00,2761.0,2761.0,2761.0,2761.0,13,0.0,0.0
2024-10-15 08:30:00+01:00,2761.0,2761.0,2761.0,2761.0,162,0.0,0.0
2024-10-15 08:31:00+01:00,2760.0,2762.0,2760.0,2761.0,872,0.0,0.0
2024-10-15 08:32:00+01:00,2761.0,2761.0,2761.0,2761.0,75,0.0,0.0
2024-10-15 08:33:00+01:00,2761.93994140625,2762.0,2760.59130859375,2760.59130859375,82,0.0,0.0
2024-10-15 08:39:00+01:00,2762.0,2762.0,2761.0,2761.0,62,0.0,0.0
2024-10-15 08:40:00+01:00,2763.0,2764.0,2763.0,2764.0,207,0.0,0.0
2024-10-15 08:42:00+01:00,2763.0,2763.0,2763.0,2763.0,19,0.0,0.0
2024-10-15 08:43:00+01:00,2762.0,2762.0,2761.0,2761.0,107,0.0,0.0
2024-10-15 08:44:00+01:00,2762.0,2762.0,2762.0,2762.0,257,0.0,0.0
2024-10-15 08:48:00+01:00,2762.39990234375,2762.39990234375,2761.159912109375,2761.159912109375,0,0.0,0.0
2024-10-15 08:49:00+01:00,2761.0,2761.0,2761.0,2761.0,68,0.0,0.0
2024-10-15 08:50:00+01:00,2760.0,2760.0,2760.0,2760.0,4,0.0,0.0
