Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15 09:30:00-04:00,32.119998931884766,32.165000915527344,32.099998474121094,32.165000915527344,26002,0.0,0.0
2024-10-15 09:31:00-04:00,32.209999084472656,32.209999084472656,32.209999084472656,32.209999084472656,343,0.0,0.0
2024-10-15 09:32:00-04:00,32.212799072265625,32.212799072265625,32.212799072265625,32.212799072265625,640,0.0,0.0
2024-10-15 09:34:00-04:00,32.234500885009766,32.234500885009766,32.220001220703125,32.220001220703125,393,0.0,0.0
2024-10-15 09:36:00-04:00,32.224998474121094,32.25,32.224998474121094,32.249698638916016,2456,0.0,0.0
2024-10-15 09:37:00-04:00,32.25,32.25,32.2400016784668,32.244998931884766,1307,0.0,0.0
2024-10-15 09:39:00-04:00,32.2400016784668,32.29999923706055,32.2400016784668,32.29999923706055,1816,0.0,0.0
2024-10-15 09:40:00-04:00,32.310001373291016,32.34450149536133,32.310001373291016,32.34450149536133,1876,0.0,0.0
2024-10-15 09:41:00-04:00,32.33000183105469,32.33000183105469,32.30500030517578,32.30500030517578,801,0.0,0.0
2024-10-15 09:42:00-04:00,32.29999923706055,32.29999923706055,32.29999923706055,32.29999923706055,110,0.0,0.0
2024-10-15 09:43:00-04:00,32.275001525878906,32.29999923706055,32.275001525878906,32.29999923706055,1396,0.0,0.0
2024-10-15 09:44:00-04:00,32.2599983215332,32.2599983215332,32.2599983215332,32.2599983215332,1287,0.0,0.0
2024-10-15 09:45:00-04:00,32.2599983215332,32.2599983215332,32.2599983215332,32.2599983215332,226,0.0,0.0
2024-10-15 09:46:00-04:00,32.27859878540039,32.33610153198242,32.27859878540039,32.33610153198242,1006,0.0,0.0
2024-10-15 09:48:00-04:00,32.27000045776367,32.33530044555664,32.27000045776367,32.327701568603516,724,0.0,0.0
2024-10-15 09:49:00-04:00,32.29999923706055,32.338199615478516,32.29999923706055,32.338199615478516,956,0.0,0.0
2024-10-15 09:51:00-04:00,32.29999923706055,32.30009841918945,32.29999923706055,32.29999923706055,1260,0.0,0.0
2024-10-15 09:52:00-04:00,32.32500076293945,32.33000183105469,32.32500076293945,32.32619857788086,997,0.0,0.0
2024-10-15 09:54:00-04:00,32.30009841918945,32.30009841918945,32.29999923706055,32.29999923706055,2655,0.0,0.0
