Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15 08:00:00+01:00,7064.0,7082.0,7064.0,7082.0,0,0.0,0.0
2024-10-15 08:01:00+01:00,7064.0,7170.0,7060.02392578125,7082.0,2206,0.0,0.0
2024-10-15 08:02:00+01:00,7170.0,7170.0,7082.0,7170.0,19,0.0,0.0
2024-10-15 08:03:00+01:00,7062.0,7062.0,7055.759765625,7055.759765625,16,0.0,0.0
2024-10-15 08:04:00+01:00,7056.0,7056.0,7054.0,7054.0,276,0.0,0.0
2024-10-15 08:06:00+01:00,7048.0,7070.0,7048.0,7048.0,166,0.0,0.0
2024-10-15 08:07:00+01:00,7060.0,7060.0,7060.0,7060.0,0,0.0,0.0
2024-10-15 08:08:00+01:00,7046.7998046875,7058.0,7042.0,7058.0,4050,0.0,0.0
2024-10-15 08:09:00+01:00,7060.0,7060.0,7056.0,7056.0,309,0.0,0.0
2024-10-15 08:11:00+01:00,7062.0,7062.0,7056.0,7056.0,518,0.0,0.0
2024-10-15 08:12:00+01:00,7058.0,7058.0,7058.0,7058.0,76,0.0,0.0
2024-10-15 08:13:00+01:00,7060.0,7060.0,7060.0,7060.0,74,0.0,0.0
2024-10-15 08:14:00+01:00,7064.0,7064.0,7064.0,7064.0,160,0.0,0.0
2024-10-15 08:15:00+01:00,7062.0,7062.0,7062.0,7062.0,285,0.0,0.0
2024-10-15 08:17:00+01:00,7064.0,7064.0,7064.0,7064.0,73,0.0,0.0
2024-10-15 08:18:00+01:00,7068.0,7068.0,7064.0,7064.0,143,0.0,0.0
2024-10-15 08:20:00+01:00,7060.0,7066.0,7060.0,7066.0,364,0.0,0.0
2024-10-15 08:21:00+01:00,7066.0,7070.0,7060.0,7066.0,617,0.0,0.0
2024-10-15 08:22:00+01:00,7070.0,7070.0,7068.0,7068.0,489,0.0,0.0
2024-10-15 08:25:00+01:00,7070.0,7070.0,7070.0,7070.0,200,0.0,0.0
2024-10-15 08:27:00+01:00,7076.0,7076.0,7076.0,7076.0,0,0.0,0.0
2024-10-15 08:29:00+01:00,7074.0,7078.0,7068.0,7070.0,8839,0.0,0.0
2024-10-15 08:30:00+01:00,7066.0,7066.0,7066.0,7066.0,2058,0.0,0.0
2024-10-15 08:31:00+01:00,7072.0,7072.0,7072.0,7072.0,0,0.0,0.0
2024-10-15 08:33:00+01:00,7076.0,7076.0,7076.0,7076.0,83,0.0,0.0
2024-10-15 08:34:00+01:00,7074.0,7074.0,7072.0,7074.0,548,0.0,0.0
2024-10-15 08:35:00+01:00,7068.35986328125,7073.97607421875,7068.35986328125,7073.97607421875,202,0.0,0.0
2024-10-15 08:38:00+01:00,7074.0,7076.0,7074.0,7074.0,630,0.0,0.0
2024-10-15 08:40:00+01:00,7076.0,7080.0,7076.0,7080.0,543,0.0,0.0
2024-10-15 08:42:00+01:00,7076.0,7076.0,7074.0,7074.0,462,0.0,0.0
2024-10-15 08:43:00+01:00,7073.60009765625,7076.0,7073.60009765625,7076.0,210,0.0,0.0
2024-10-15 08:46:00+01:00,7076.0,7076.0,7076.0,7076.0,0,0.0,0.0
2024-10-15 08:47:00+01:00,7076.0,7076.0,7076.0,7076.0,13024,0.0,0.0
2024-10-15 08:49:00+01:00,7082.0,7082.0,7082.0,7082.0,55,0.0,0.0
2024-10-15 08:51:00+01:00,7084.0,7084.0,7080.0,7080.0,493,0.0,0.0
2024-10-15 08:52:00+01:00,7080.0,7080.0,7080.0,7080.0,139,0.0,0.0
2024-10-15 08:54:00+01:00,7082.0,7082.0,7078.39990234375,7078.39990234375,147,0.0,0.0
2024-10-15 08:56:00+01:00,7078.39990234375,7078.39990234375,7078.39990234375,7078.39990234375,95,0.0,0.0
2024-10-15 08:57:00+01:00,7078.0,7080.0,7078.0,7080.0,185,0.0,0.0
2024-10-15 09:00:00+01:00,7080.0,7082.0,7080.0,7082.0,344,0.0,0.0
2024-10-15 09:02:00+01:00,7088.0,7090.0,7082.0,7084.0,941,0.0,0.0
2024-10-15 09:03:00+01:00,7080.0,7080.0,7074.0,7076.0,1771,0.0,0.0
2024-10-15 09:04:00+01:00,7080.0,7080.0,7080.0,7080.0,46,0.0,0.0
2024-10-15 09:05:00+01:00,7082.0,7082.0,7080.0,7082.0,194,0.0,0.0
2024-10-15 09:06:00+01:00,7080.39990234375,7080.39990234375,7080.39990234375,7080.39990234375,29,0.0,0.0
2024-10-15 09:08:00+01:00,7078.40576171875,7082.0,7078.40576171875,7080.0,861,0.0,0.0
2024-10-15 09:09:00+01:00,7084.0,7084.0,7084.0,7084.0,159,0.0,0.0
2024-10-15 09:10:00+01:00,7082.0,7086.0,7080.0,7082.0,270,0.0,0.0
2024-10-15 09:11:00+01:00,7082.0,7082.0,7078.0,7078.0,397,0.0,0.0
2024-10-15 09:12:00+01:00,7076.35986328125,7076.35986328125,7074.0,7074.0,716,0.0,0.0
2024-10-15 09:13:00+01:00,7072.0,7076.0,7072.0,7072.0,2592,0.0,0.0
2024-10-15 09:17:00+01:00,7076.0,7076.0,7076.0,7076.0,0,0.0,0.0
2024-10-15 09:18:00+01:00,7078.0,7078.0,7078.0,7078.0,124,0.0,0.0
2024-10-15 09:19:00+01:00,7076.0,7080.0,7076.0,7080.0,75,0.0,0.0
2024-10-15 09:23:00+01:00,7078.0,7080.0,7076.0,7078.0,477,0.0,0.0
2024-10-15 09:24:00+01:00,7076.0,7076.0,7072.0,7072.0,431,0.0,0.0
2024-10-15 09:25:00+01:00,7072.0,7074.0,7072.0,7074.0,171,0.0,0.0
2024-10-15 09:27:00+01:00,7072.0,7072.0,7072.0,7072.0,91,0.0,0.0
2024-10-15 09:28:00+01:00,7074.0,7074.0,7070.0,7070.0,64,0.0,0.0
